INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
971340;VIEUX-HABITANTS GEND_SAPC;971;16.054;-61.7555;136;6;34.9;23.9;28.2
971340;VIEUX HABITANTS LAURICHESSE;971;16.0825;-61.747333;250;6;32.9;23.4;26.44
971010;LES ABYMES CHAZEAU_SAPC;971;16.2875;-61.453167;95;7;31.8;23.9;27.03
971010;LE RAIZET AERO;971;16.264;-61.516333;11;7;32.5;22.3;27.39
971020;ANSE-BERTRAND LA JOYEUSE;971;16.474333;-61.487667;19;7;32.3;24.7;27.97
971030;BAIE-MAHAULT CONVENANCE_SAPC;971;16.242833;-61.590667;30;7;33.1;24.4;27.62
971040;BAILLIF AERO;971;16.012167;-61.740167;21;7;32.9;23.9;28.17
971050;BASSE-TERRE GUILLARD;971;15.996167;-61.720667;92;7;32.8;24.7;28.03
971050;BASSE-TERRE CONSEIL REGIONAL;971;15.995833;-61.716833;125;7;31.9;24.2;27.46
971060;BOUILLANTE GEND PIGEON_SAPC;971;16.149667;-61.774;34;7;33.1;24.9;28.23
971070;CAPESTERRE-B-EAU NEUFCHATEAU;971;16.0785;-61.6;253;7;30.0;23.4;25.76
971070;CAPESTERRE-B-EAU CARBET_SAPC;971;16.041833;-61.6385;597;7;26.6;21.0;22.9
971070;CAPESTERRE-BE BOIS DEBOUT_SAPC;971;16.021667;-61.585833;70;7;31.8;24.8;27.55
971080;CAPESTERRE-M-GALANTE BELLEVUE;971;15.926667;-61.241167;142;7;30.7;25.2;27.6
971090;GOURBEYRE GROS-MORNE DOLE;971;16.003167;-61.6725;477;7;28.3;22.3;24.18
971100;LA DESIRADE GENDARMERIE;971;16.297833;-61.095833;7;7;32.0;25.7;28.57
971100;LA DESIRADE METEO;971;16.335;-61.004;27;7;31.6;24.1;28.20
971110;DESHAIES GENDARMERIE;971;16.310667;-61.790667;42;7;33.6;24.7;27.92
971120;GRAND-BOURG LES BASSES AERO;971;15.8695;-61.272167;10;7;31.9;25.1;28.23
971130;LE GOSIER SAINT-FELIX;971;16.203167;-61.460333;19;7;31.9;25.6;28.4
971130;LE GOSIER LEROUX_SAPC;971;16.246333;-61.471167;60;7;31.2;23.4;26.87
971140;GOYAVE CHRISTOPHE;971;16.109833;-61.586167;115;7;31.2;24.3;27.2
971160;MORNE-A-L'EAU BLANCHET;971;16.3235;-61.42;10;7;32.2;23.6;27.61
971170;LE MOULE GARDEL-INRAE;971;16.301667;-61.323333;30;7;31.9;24.9;27.84
971170;LE MOULE LAUREAL;971;16.314167;-61.349;24;7;31.9;24.4;27.75
971180;PETIT-BOURG DUCLOS-INRAE;971;16.205;-61.661667;110;7;31.1;22.5;26.12
971180;PETIT-BOURG ROUJOL;971;16.181;-61.5895;12;7;31.3;25.3;28.07
971180;PETIT-BOURG GROS-MORNE_SAPC;971;16.1555;-61.623;160;7;29.9;23.6;26.18
971190;PETIT-CANAL GROS CAP;971;16.413167;-61.415667;43;7;32.3;25.3;28.37
971190;PETIT-CANAL GODET-INRAE;971;16.405;-61.481667;35;7;31.8;24.1;27.6
971210;POINTE-NOIRE COL DES MAMELLES;971;16.1795;-61.724667;510;7;28.5;21.4;23.71
971210;POINTE-NOIRE BELLEVUE;971;16.232167;-61.776333;213;7;31.6;23.2;26.1
971210;POINTE NOIRE MORPHY;971;16.252333;-61.799167;75;7;32.5;25.0;27.87
971220;PORT-LOUIS GENDARMERIE;971;16.421833;-61.525167;18;7;32.8;24.8;28.05
971230;ST-BARTHELEMY METEO;971;17.9015;-62.852167;44;7;32.5;25.0;28.04
971230;ST-BARTHELEMY AERO;971;17.902833;-62.838;3;7;31.7;25.7;28.56
971240;ST-CLAUDE MATOUBA_SAPC;971;16.046333;-61.693667;650;7;27.9;20.4;23.07
971240;ST-CLAUDE SOUFRIERE;971;16.045;-61.662667;1417;7;20.1;14.9;17.46
971240;ST-CLAUDE CITERNE;971;16.032667;-61.656;1141;7;21.5;17.4;19.34
971240;ST-CLAUDE MAISON-VOLCAN_SAPC;971;16.036;-61.665333;1104;7;22.2;17.7;19.37
971250;ST-FRANCOIS RENEVILLE;971;16.2845;-61.311;40;7;31.8;24.9;28.05
971250;SAINT FRANCOIS AERODROME;971;16.257167;-61.2565;1;7;32.5;25.7;28.4
971270;ST-MARTIN MARIGOT GENDARMERIE;971;18.067333;-63.070667;39;7;32.2;26.1;28.65
971270;ST-MARTIN GRAND-CASE;971;18.100667;-63.048;5;7;32.2;24.4;28.65
971280;STE-ANNE MARLY;971;16.285;-61.335;42;7;33.0;24.7;27.8
971280;STE-ANNE COLLEGE;971;16.229;-61.377333;4;7;31.6;24.9;28.02
971280;SAINTE-ANNE DESHAUTEURS_SAPC;971;16.253333;-61.429833;129;7;31.4;23.9;26.9
971290;STE-ROSE CLUGNY;971;16.353833;-61.747333;10;7;33.9;25.2;28.6
971290;STE-ROSE BELLE-RIVIERE;971;16.275167;-61.671667;12;7;31.9;23.3;26.97
971290;STE-ROSE VIARD;971;16.314167;-61.681;10;7;32.6;23.3;27.27
971290;SAINTE-ROSE SOFAIA_SAPC;971;16.291333;-61.7285;332;7;29.7;22.3;24.72
971290;SAINTE-ROSE GRANDE-H_SAPC;971;16.262333;-61.706167;132;7;31.2;23.1;26.22
971310;TERRE DE HAUT FRANCE TÉLÉCOM;971;15.864667;-61.589833;44;7;30.9;25.3;28.1
971330;VIEUX-FORT BOURG;971;15.948167;-61.698;39;7;31.5;25.4;28.15
971340;VIEUX-HABITANTS GEND_SAPC;971;16.054;-61.7555;136;7;34.9;23.9;27.97
971340;VIEUX HABITANTS LAURICHESSE;971;16.0825;-61.747333;250;7;31.8;23.3;26.37
971010;LES ABYMES CHAZEAU_SAPC;971;16.2875;-61.453167;95;8;32.5;23.7;27.26
971010;LE RAIZET AERO;971;16.264;-61.516333;11;8;32.7;22.3;27.37
971020;ANSE-BERTRAND LA JOYEUSE;971;16.474333;-61.487667;19;8;32.3;24.1;27.92
971030;BAIE-MAHAULT CONVENANCE_SAPC;971;16.242833;-61.590667;30;8;33.2;24.2;27.66
971040;BAILLIF AERO;971;16.012167;-61.740167;21;8;33.7;23.2;28.11
971050;BASSE-TERRE GUILLARD;971;15.996167;-61.720667;92;8;32.4;24.5;27.8
971050;BASSE-TERRE CONSEIL REGIONAL;971;15.995833;-61.716833;125;8;32.3;24.2;27.6
971060;BOUILLANTE GEND PIGEON_SAPC;971;16.149667;-61.774;34;8;33.5;24.7;28.3
971070;CAPESTERRE-B-EAU NEUFCHATEAU;971;16.0785;-61.6;253;8;31.0;23.3;26.06
971070;CAPESTERRE-B-EAU CARBET_SAPC;971;16.041833;-61.6385;597;8;27.5;20.9;23.3
971070;CAPESTERRE-BE BOIS DEBOUT_SAPC;971;16.021667;-61.585833;70;8;32.5;24.4;27.79
971080;CAPESTERRE-M-GALANTE BELLEVUE;971;15.926667;-61.241167;142;8;31.4;24.8;27.8
971090;GOURBEYRE GROS-MORNE DOLE;971;16.003167;-61.6725;477;8;29.0;22.1;24.55
971100;LA DESIRADE GENDARMERIE;971;16.297833;-61.095833;7;8;32.8;26.2;28.97
971100;LA DESIRADE METEO;971;16.335;-61.004;27;8;32.4;24.6;28.52
971110;DESHAIES GENDARMERIE;971;16.310667;-61.790667;42;8;33.6;24.6;27.95
971120;GRAND-BOURG LES BASSES AERO;971;15.8695;-61.272167;10;8;32.2;25.1;28.32
971130;LE GOSIER SAINT-FELIX;971;16.203167;-61.460333;19;8;31.7;25.6;28.4
971130;LE GOSIER LEROUX_SAPC;971;16.246333;-61.471167;60;8;32.0;23.4;27.0
971140;GOYAVE CHRISTOPHE;971;16.109833;-61.586167;115;8;32.1;24.4;27.52
971160;MORNE-A-L'EAU BLANCHET;971;16.3235;-61.42;10;8;32.7;22.8;27.63
971170;LE MOULE GARDEL-INRAE;971;16.301667;-61.323333;30;8;32.2;24.4;27.85
971170;LE MOULE LAUREAL;971;16.314167;-61.349;24;8;32.6;24.1;27.79
971180;PETIT-BOURG DUCLOS-INRAE;971;16.205;-61.661667;110;8;31.4;22.5;26.17
971180;PETIT-BOURG ROUJOL;971;16.181;-61.5895;12;8;32.1;24.9;28.17
971180;PETIT-BOURG GROS-MORNE_SAPC;971;16.1555;-61.623;160;8;30.7;23.4;26.39
971190;PETIT-CANAL GROS CAP;971;16.413167;-61.415667;43;8;32.4;25.3;28.33
971190;PETIT-CANAL GODET-INRAE;971;16.405;-61.481667;35;8;32.1;24.0;27.60
971210;POINTE-NOIRE COL DES MAMELLES;971;16.1795;-61.724667;510;8;29.6;21.3;24.13
971210;POINTE-NOIRE BELLEVUE;971;16.232167;-61.776333;213;8;32.9;23.4;26.35
971210;POINTE NOIRE MORPHY;971;16.252333;-61.799167;75;8;33.3;24.8;28.0
971220;PORT-LOUIS GENDARMERIE;971;16.421833;-61.525167;18;8;33.3;24.7;28.22
971230;ST-BARTHELEMY METEO;971;17.9015;-62.852167;44;8;33.3;24.7;28.20
971230;ST-BARTHELEMY AERO;971;17.902833;-62.838;3;8;32.3;26.1;28.86
971240;ST-CLAUDE MATOUBA_SAPC;971;16.046333;-61.693667;650;8;28.8;20.4;23.38
971240;ST-CLAUDE SOUFRIERE;971;16.045;-61.662667;1417;8;21.9;16.1;18.02
971240;ST-CLAUDE CITERNE;971;16.032667;-61.656;1141;8;22.9;17.5;19.82
971240;ST-CLAUDE MAISON-VOLCAN_SAPC;971;16.036;-61.665333;1104;8;24.0;18.1;20.13
971250;ST-FRANCOIS RENEVILLE;971;16.2845;-61.311;40;8;33.6;24.6;28.15
971250;SAINT FRANCOIS AERODROME;971;16.257167;-61.2565;1;8;33.0;25.6;28.7
971270;ST-MARTIN MARIGOT GENDARMERIE;971;18.067333;-63.070667;39;8;32.8;26.3;28.9
971270;ST-MARTIN GRAND-CASE;971;18.100667;-63.048;5;8;33.0;25.6;28.91
971280;STE-ANNE MARLY;971;16.285;-61.335;42;8;32.8;24.5;27.95
971280;STE-ANNE COLLEGE;971;16.229;-61.377333;4;8;31.8;25.0;28.13
971280;SAINTE-ANNE DESHAUTEURS_SAPC;971;16.253333;-61.429833;129;8;31.9;23.9;27.09
971290;STE-ROSE CLUGNY;971;16.353833;-61.747333;10;8;33.1;25.0;28.4
971290;STE-ROSE BELLE-RIVIERE;971;16.275167;-61.671667;12;8;33.2;23.4;27.17
971290;STE-ROSE VIARD;971;16.314167;-61.681;10;8;32.9;22.4;27.27
971290;SAINTE-ROSE SOFAIA_SAPC;971;16.291333;-61.7285;332;8;31.9;22.6;25.3
971290;SAINTE-ROSE GRANDE-H_SAPC;971;16.262333;-61.706167;132;8;32.3;23.3;26.6
971310;TERRE DE HAUT FRANCE TÉLÉCOM;971;15.864667;-61.589833;44;8;31.7;25.5;28.38
971330;VIEUX-FORT BOURG;971;15.948167;-61.698;39;8;32.2;25.7;28.55
971340;VIEUX-HABITANTS GEND_SAPC;971;16.054;-61.7555;136;8;34.3;24.1;27.93
971340;VIEUX HABITANTS LAURICHESSE;971;16.0825;-61.747333;250;8;32.0;23.5;26.54
971010;LES ABYMES CHAZEAU_SAPC;971;16.2875;-61.453167;95;9;33.4;23.9;27.1
971010;LE RAIZET AERO;971;16.264;-61.516333;11;9;32.9;21.2;27.06
971020;ANSE-BERTRAND LA JOYEUSE;971;16.474333;-61.487667;19;9;33.2;23.3;27.54
971030;BAIE-MAHAULT CONVENANCE_SAPC;971;16.242833;-61.590667;30;9;33.6;23.6;27.41
971040;BAILLIF AERO;971;16.012167;-61.740167;21;9;34.9;21.5;27.89
971050;BASSE-TERRE GUILLARD;971;15.996167;-61.720667;92;9;32.8;24.1;27.5
971050;BASSE-TERRE CONSEIL REGIONAL;971;15.995833;-61.716833;125;9;32.4;23.8;27.48
971060;BOUILLANTE GEND PIGEON_SAPC;971;16.149667;-61.774;34;9;33.7;24.0;27.83
971070;CAPESTERRE-B-EAU NEUFCHATEAU;971;16.0785;-61.6;253;9;31.5;23.1;26.03
971070;CAPESTERRE-B-EAU CARBET_SAPC;971;16.041833;-61.6385;597;9;29.5;20.6;23.75
971070;CAPESTERRE-BE BOIS DEBOUT_SAPC;971;16.021667;-61.585833;70;9;33.2;24.3;27.62
971080;CAPESTERRE-M-GALANTE BELLEVUE;971;15.926667;-61.241167;142;9;31.9;24.3;27.8
971090;GOURBEYRE GROS-MORNE DOLE;971;16.003167;-61.6725;477;9;29.8;22.0;24.84
971100;LA DESIRADE GENDARMERIE;971;16.297833;-61.095833;7;9;33.9;25.8;29.13
971100;LA DESIRADE METEO;971;16.335;-61.004;27;9;33.0;24.1;28.54
971110;DESHAIES GENDARMERIE;971;16.310667;-61.790667;42;9;34.3;24.0;27.72
971120;GRAND-BOURG LES BASSES AERO;971;15.8695;-61.272167;10;9;32.6;25.0;28.28
971130;LE GOSIER SAINT-FELIX;971;16.203167;-61.460333;19;9;32.4;26.1;28.8
971130;LE GOSIER LEROUX_SAPC;971;16.246333;-61.471167;60;9;32.6;23.0;26.8
971140;GOYAVE CHRISTOPHE;971;16.109833;-61.586167;115;9;32.3;24.0;27.32
971160;MORNE-A-L'EAU BLANCHET;971;16.3235;-61.42;10;9;33.4;22.5;27.04
971170;LE MOULE GARDEL-INRAE;971;16.301667;-61.323333;30;9;32.0;23.6;27.5
971170;LE MOULE LAUREAL;971;16.314167;-61.349;24;9;33.3;23.4;27.32
971180;PETIT-BOURG DUCLOS-INRAE;971;16.205;-61.661667;110;9;32.0;22.0;25.93
971180;PETIT-BOURG ROUJOL;971;16.181;-61.5895;12;9;32.9;24.1;27.8
971180;PETIT-BOURG GROS-MORNE_SAPC;971;16.1555;-61.623;160;9;31.5;22.8;26.22
971190;PETIT-CANAL GROS CAP;971;16.413167;-61.415667;43;9;33.6;24.4;28.2
971190;PETIT-CANAL GODET-INRAE;971;16.405;-61.481667;35;9;32.4;23.4;27.24
971210;POINTE-NOIRE COL DES MAMELLES;971;16.1795;-61.724667;510;9;30.7;21.4;24.26
971210;POINTE-NOIRE BELLEVUE;971;16.232167;-61.776333;213;9;33.4;23.1;26.32
971210;POINTE NOIRE MORPHY;971;16.252333;-61.799167;75;9;33.8;24.2;27.67
971220;PORT-LOUIS GENDARMERIE;971;16.421833;-61.525167;18;9;34.1;24.0;27.75
971230;ST-BARTHELEMY METEO;971;17.9015;-62.852167;44;9;33.9;24.5;28.21
971230;ST-BARTHELEMY AERO;971;17.902833;-62.838;3;9;32.8;25.6;28.88
971240;ST-CLAUDE MATOUBA_SAPC;971;16.046333;-61.693667;650;9;29.1;20.3;23.25
971240;ST-CLAUDE SOUFRIERE;971;16.045;-61.662667;1417;9;23.8;15.0;18.16
971240;ST-CLAUDE CITERNE;971;16.032667;-61.656;1141;9;24.1;17.5;20.08
971240;ST-CLAUDE MAISON-VOLCAN_SAPC;971;16.036;-61.665333;1104;9;25.8;18.4;20.6
971250;ST-FRANCOIS RENEVILLE;971;16.2845;-61.311;40;9;34.5;24.3;28.0
971250;SAINT FRANCOIS AERODROME;971;16.257167;-61.2565;1;9;33.9;25.3;28.65
971270;ST-MARTIN MARIGOT GENDARMERIE;971;18.067333;-63.070667;39;9;33.6;26.0;29.0
971270;ST-MARTIN GRAND-CASE;971;18.100667;-63.048;5;9;33.0;25.4;28.84
971280;STE-ANNE MARLY;971;16.285;-61.335;42;9;33.0;24.0;27.8
971280;STE-ANNE COLLEGE;971;16.229;-61.377333;4;9;31.9;24.8;28.02
971280;SAINTE-ANNE DESHAUTEURS_SAPC;971;16.253333;-61.429833;129;9;32.5;24.0;27.06
971290;STE-ROSE CLUGNY;971;16.353833;-61.747333;10;9;33.9;24.8;28.4
971290;STE-ROSE BELLE-RIVIERE;971;16.275167;-61.671667;12;9;33.8;23.0;27.03
971290;STE-ROSE VIARD;971;16.314167;-61.681;10;9;33.6;23.0;27.02
971290;SAINTE-ROSE SOFAIA_SAPC;971;16.291333;-61.7285;332;9;31.2;22.2;25.08
971290;SAINTE-ROSE GRANDE-H_SAPC;971;16.262333;-61.706167;132;9;33.0;23.1;26.46
971310;TERRE DE HAUT FRANCE TÉLÉCOM;971;15.864667;-61.589833;44;9;32.1;24.6;28.45
971330;VIEUX-FORT BOURG;971;15.948167;-61.698;39;9;32.7;25.2;28.55
971340;VIEUX-HABITANTS GEND_SAPC;971;16.054;-61.7555;136;9;34.6;23.7;27.64
971340;VIEUX HABITANTS LAURICHESSE;971;16.0825;-61.747333;250;9;32.3;23.5;26.52
971010;LES ABYMES CHAZEAU_SAPC;971;16.2875;-61.453167;95;10;31.8;23.3;26.55
971010;LE RAIZET AERO;971;16.264;-61.516333;11;10;32.2;21.5;26.50
971020;ANSE-BERTRAND LA JOYEUSE;971;16.474333;-61.487667;19;10;31.6;22.8;26.94
971030;BAIE-MAHAULT CONVENANCE_SAPC;971;16.242833;-61.590667;30;10;32.3;22.8;27.06
971040;BAILLIF AERO;971;16.012167;-61.740167;21;10;34.4;20.9;27.46
971050;BASSE-TERRE GUILLARD;971;15.996167;-61.720667;92;10;31.8;24.0;27.43
971050;BASSE-TERRE CONSEIL REGIONAL;971;15.995833;-61.716833;125;10;32.4;23.7;27.04
971060;BOUILLANTE GEND PIGEON_SAPC;971;16.149667;-61.774;34;10;32.8;24.0;27.6
971070;CAPESTERRE-B-EAU NEUFCHATEAU;971;16.0785;-61.6;253;10;30.3;22.7;25.69
971070;CAPESTERRE-B-EAU CARBET_SAPC;971;16.041833;-61.6385;597;10;29.0;20.0;23.45
971070;CAPESTERRE-BE BOIS DEBOUT_SAPC;971;16.021667;-61.585833;70;10;32.3;23.6;27.25
971080;CAPESTERRE-M-GALANTE BELLEVUE;971;15.926667;-61.241167;142;10;30.7;24.5;27.2
971090;GOURBEYRE GROS-MORNE DOLE;971;16.003167;-61.6725;477;10;29.2;21.7;24.55
971100;LA DESIRADE GENDARMERIE;971;16.297833;-61.095833;7;10;32.1;25.4;28.43
971100;LA DESIRADE METEO;971;16.335;-61.004;27;10;32.0;24.3;28.25
971110;DESHAIES GENDARMERIE;971;16.310667;-61.790667;42;10;32.6;24.2;27.18
971120;GRAND-BOURG LES BASSES AERO;971;15.8695;-61.272167;10;10;32.2;24.3;28.06
971130;LE GOSIER SAINT-FELIX;971;16.203167;-61.460333;19;10;31.2;25.4;28.1
971130;LE GOSIER LEROUX_SAPC;971;16.246333;-61.471167;60;10;31.2;22.9;26.4
971140;GOYAVE CHRISTOPHE;971;16.109833;-61.586167;115;10;31.1;23.6;26.82
971160;MORNE-A-L'EAU BLANCHET;971;16.3235;-61.42;10;10;33.0;21.6;26.43
971170;LE MOULE GARDEL-INRAE;971;16.301667;-61.323333;30;10;31.8;23.3;27.13
971170;LE MOULE LAUREAL;971;16.314167;-61.349;24;10;32.2;22.5;26.84
971180;PETIT-BOURG DUCLOS-INRAE;971;16.205;-61.661667;110;10;31.3;21.8;25.43
971180;PETIT-BOURG ROUJOL;971;16.181;-61.5895;12;10;31.4;24.2;27.63
971180;PETIT-BOURG GROS-MORNE_SAPC;971;16.1555;-61.623;160;10;31.0;22.7;25.77
971190;PETIT-CANAL GROS CAP;971;16.413167;-61.415667;43;10;31.7;24.4;27.48
971190;PETIT-CANAL GODET-INRAE;971;16.405;-61.481667;35;10;32.2;23.0;26.74
971210;POINTE-NOIRE COL DES MAMELLES;971;16.1795;-61.724667;510;10;29.2;21.0;23.7
971210;POINTE-NOIRE BELLEVUE;971;16.232167;-61.776333;213;10;31.8;22.0;25.95
971210;POINTE NOIRE MORPHY;971;16.252333;-61.799167;75;10;32.5;24.1;27.5
971220;PORT-LOUIS GENDARMERIE;971;16.421833;-61.525167;18;10;32.2;23.7;27.18
971230;ST-BARTHELEMY METEO;971;17.9015;-62.852167;44;10;32.9;24.0;27.85
971230;ST-BARTHELEMY AERO;971;17.902833;-62.838;3;10;32.1;25.2;28.37
971240;ST-CLAUDE MATOUBA_SAPC;971;16.046333;-61.693667;650;10;28.3;20.0;22.93
971240;ST-CLAUDE SOUFRIERE;971;16.045;-61.662667;1417;10;22.5;15.4;17.81
971240;ST-CLAUDE CITERNE;971;16.032667;-61.656;1141;10;24.8;17.3;19.59
971240;ST-CLAUDE MAISON-VOLCAN_SAPC;971;16.036;-61.665333;1104;10;24.6;18.0;20.03
971250;ST-FRANCOIS RENEVILLE;971;16.2845;-61.311;40;10;32.3;23.7;27.25
971250;SAINT FRANCOIS AERODROME;971;16.257167;-61.2565;1;10;32.4;24.7;28.02
971270;ST-MARTIN MARIGOT GENDARMERIE;971;18.067333;-63.070667;39;10;32.1;24.9;28.15
971270;ST-MARTIN GRAND-CASE;971;18.100667;-63.048;5;10;32.8;24.6;28.30
971280;STE-ANNE MARLY;971;16.285;-61.335;42;10;31.8;22.2;26.83
971280;STE-ANNE COLLEGE;971;16.229;-61.377333;4;10;31.4;24.4;27.55
971280;SAINTE-ANNE DESHAUTEURS_SAPC;971;16.253333;-61.429833;129;10;31.2;23.4;26.47
971290;STE-ROSE CLUGNY;971;16.353833;-61.747333;10;10;32.5;24.5;27.5
971290;STE-ROSE BELLE-RIVIERE;971;16.275167;-61.671667;12;10;32.1;22.6;26.43
971290;STE-ROSE VIARD;971;16.314167;-61.681;10;10;32.3;22.2;26.54
971290;SAINTE-ROSE SOFAIA_SAPC;971;16.291333;-61.7285;332;10;29.5;21.7;24.38
971290;SAINTE-ROSE GRANDE-H_SAPC;971;16.262333;-61.706167;132;10;31.7;22.7;25.86
971310;TERRE DE HAUT FRANCE TÉLÉCOM;971;15.864667;-61.589833;44;10;32.9;25.3;28.26
971330;VIEUX-FORT BOURG;971;15.948167;-61.698;39;10;31.7;25.2;28.1
971340;VIEUX-HABITANTS GEND_SAPC;971;16.054;-61.7555;136;10;33.4;23.2;27.15
971340;VIEUX HABITANTS LAURICHESSE;971;16.0825;-61.747333;250;10;31.3;23.3;26.24
971010;LES ABYMES CHAZEAU_SAPC;971;16.2875;-61.453167;95;11;31.3;23.0;25.65
971010;LE RAIZET AERO;971;16.264;-61.516333;11;11;31.5;19.5;25.72
971020;ANSE-BERTRAND LA JOYEUSE;971;16.474333;-61.487667;19;11;31.4;22.6;26.37
971030;BAIE-MAHAULT CONVENANCE_SAPC;971;16.242833;-61.590667;30;11;32.4;22.5;26.23
971040;BAILLIF AERO;971;16.012167;-61.740167;21;11;33.7;20.3;26.78
971050;BASSE-TERRE GUILLARD;971;15.996167;-61.720667;92;11;32.2;22.4;26.32
971050;BASSE-TERRE CONSEIL REGIONAL;971;15.995833;-61.716833;125;11;31.2;22.7;26.29
971060;BOUILLANTE GEND PIGEON_SAPC;971;16.149667;-61.774;34;11;32.9;23.4;26.97
971070;CAPESTERRE-B-EAU NEUFCHATEAU;971;16.0785;-61.6;253;11;29.5;22.4;24.89
971070;CAPESTERRE-B-EAU CARBET_SAPC;971;16.041833;-61.6385;597;11;27.9;20.1;22.65
971070;CAPESTERRE-BE BOIS DEBOUT_SAPC;971;16.021667;-61.585833;70;11;31.4;23.6;26.58
971080;CAPESTERRE-M-GALANTE BELLEVUE;971;15.926667;-61.241167;142;11;30.1;24.1;26.8
971090;GOURBEYRE GROS-MORNE DOLE;971;16.003167;-61.6725;477;11;28.6;21.3;23.71
971100;LA DESIRADE GENDARMERIE;971;16.297833;-61.095833;7;11;31.5;25.0;27.83
971100;LA DESIRADE METEO;971;16.335;-61.004;27;11;31.2;24.3;27.5
971110;DESHAIES GENDARMERIE;971;16.310667;-61.790667;42;11;32.0;23.6;26.4
971120;GRAND-BOURG LES BASSES AERO;971;15.8695;-61.272167;10;11;31.5;24.2;27.41
971130;LE GOSIER SAINT-FELIX;971;16.203167;-61.460333;19;11;31.1;25.0;27.7
971130;LE GOSIER LEROUX_SAPC;971;16.246333;-61.471167;60;11;30.8;21.4;25.4
971140;GOYAVE CHRISTOPHE;971;16.109833;-61.586167;115;11;30.4;23.1;26.0
971160;MORNE-A-L'EAU BLANCHET;971;16.3235;-61.42;10;11;31.7;21.2;25.54
971170;LE MOULE GARDEL-INRAE;971;16.301667;-61.323333;30;11;30.9;22.5;26.43
971170;LE MOULE LAUREAL;971;16.314167;-61.349;24;11;31.2;22.0;26.13
971180;PETIT-BOURG DUCLOS-INRAE;971;16.205;-61.661667;110;11;30.5;20.7;24.50
971180;PETIT-BOURG ROUJOL;971;16.181;-61.5895;12;11;30.6;23.4;26.93
971180;PETIT-BOURG GROS-MORNE_SAPC;971;16.1555;-61.623;160;11;29.4;22.1;24.88
971190;PETIT-CANAL GROS CAP;971;16.413167;-61.415667;43;11;31.3;24.0;27.0
971190;PETIT-CANAL GODET-INRAE;971;16.405;-61.481667;35;11;30.7;22.2;25.99
971210;POINTE-NOIRE COL DES MAMELLES;971;16.1795;-61.724667;510;11;28.1;20.6;22.78
971210;POINTE-NOIRE BELLEVUE;971;16.232167;-61.776333;213;11;31.7;21.9;25.16
971210;POINTE NOIRE MORPHY;971;16.252333;-61.799167;75;11;32.2;23.6;26.78
971220;PORT-LOUIS GENDARMERIE;971;16.421833;-61.525167;18;11;32.1;23.0;26.32
971230;ST-BARTHELEMY METEO;971;17.9015;-62.852167;44;11;31.6;23.4;26.87
971230;ST-BARTHELEMY AERO;971;17.902833;-62.838;3;11;30.8;24.2;27.51
971240;ST-CLAUDE MATOUBA_SAPC;971;16.046333;-61.693667;650;11;27.5;19.5;22.2
971240;ST-CLAUDE SOUFRIERE;971;16.045;-61.662667;1417;11;24.5;13.8;17.04
971240;ST-CLAUDE CITERNE;971;16.032667;-61.656;1141;11;21.4;16.6;18.72
971240;ST-CLAUDE MAISON-VOLCAN_SAPC;971;16.036;-61.665333;1104;11;22.7;17.1;18.93
971250;ST-FRANCOIS RENEVILLE;971;16.2845;-61.311;40;11;32.2;23.1;26.85
971250;SAINT FRANCOIS AERODROME;971;16.257167;-61.2565;1;11;32.0;23.9;27.2
971270;ST-MARTIN MARIGOT GENDARMERIE;971;18.067333;-63.070667;39;11;30.7;24.7;27.25
971270;ST-MARTIN GRAND-CASE;971;18.100667;-63.048;5;11;30.6;23.4;27.31
971280;STE-ANNE MARLY;971;16.285;-61.335;42;11;32.2;21.7;26.3
971280;STE-ANNE COLLEGE;971;16.229;-61.377333;4;11;30.7;23.6;26.76
971280;SAINTE-ANNE DESHAUTEURS_SAPC;971;16.253333;-61.429833;129;11;30.7;22.8;25.63
971290;STE-ROSE CLUGNY;971;16.353833;-61.747333;10;11;32.2;23.5;26.8
971290;STE-ROSE BELLE-RIVIERE;971;16.275167;-61.671667;12;11;31.4;21.6;25.5
971290;STE-ROSE VIARD;971;16.314167;-61.681;10;11;31.7;21.4;25.69
971290;SAINTE-ROSE SOFAIA_SAPC;971;16.291333;-61.7285;332;11;28.7;21.2;23.4
971290;SAINTE-ROSE GRANDE-H_SAPC;971;16.262333;-61.706167;132;11;31.3;21.9;24.98
971310;TERRE DE HAUT FRANCE TÉLÉCOM;971;15.864667;-61.589833;44;11;30.9;25.1;27.73
971330;VIEUX-FORT BOURG;971;15.948167;-61.698;39;11;31.2;24.7;27.53
971340;VIEUX-HABITANTS GEND_SAPC;971;16.054;-61.7555;136;11;32.8;22.8;26.45
971340;VIEUX HABITANTS LAURICHESSE;971;16.0825;-61.747333;250;11;30.6;22.8;25.42
971010;LES ABYMES CHAZEAU_SAPC;971;16.2875;-61.453167;95;12;30.4;21.8;24.75
971010;LE RAIZET AERO;971;16.264;-61.516333;11;12;30.9;18.8;24.74
971020;ANSE-BERTRAND LA JOYEUSE;971;16.474333;-61.487667;19;12;30.6;21.2;25.63
971030;BAIE-MAHAULT CONVENANCE_SAPC;971;16.242833;-61.590667;30;12;30.7;21.1;25.18
971040;BAILLIF AERO;971;16.012167;-61.740167;21;12;32.8;20.3;25.95
